"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.47",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","1044193.59",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Instruction Statistics","Executed Instructions","inst","551334218",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","1044367.99",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Instruction Statistics","Issued Instructions","inst","551426299",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","InstructionStats","","","","FPInstructions","OPT","This kernel executes 51904512 fused and 195865344 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 40% (relative to its current performance).","global","8.337"
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Block Size","","256",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Cluster Size","","0",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Grid Size","","132",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Registers Per Thread","register/thread","255",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Shared Memory Configuration Size","Kbyte","233.47",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Dynamic Shared Memory Per Block","Kbyte/block","227.84",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","1.02",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","# SMs","SM","132",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Stack Size","","1024",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Threads","thread","33792",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","# TPCs","","66",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Enabled TPC IDs","","all",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Uses Green Context","","0",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Launch Statistics","Waves Per SM","","1",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","LaunchStats","","","","LaunchConfiguration","OPT","If you execute __syncthreads() to synchronize the threads of a block, it is recommended to have at least two blocks per multiprocessor (compared to the currently executed 1.0 blocks) This way, blocks that aren't waiting for __syncthreads() can keep the hardware busy.","",""
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Max Active Clusters","cluster","0",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Max Cluster Size","block","8",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Overall GPU Occupancy","%","0",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Cluster Occupancy","%","0",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Block Limit Barriers","block","4",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Block Limit SM","block","32",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Block Limit Registers","block","1",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Block Limit Shared Mem","block","1",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Block Limit Warps","block","8",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Theoretical Active Warps per SM","warp","8",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Theoretical Occupancy","%","12.50",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Achieved Occupancy","%","12.50",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","Achieved Active Warps Per SM","warp","8.00",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 2.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (12.5%) is limited by the number of required registers, and the required amount of shared memory.","global","52.61"
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","1546213.40",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","130497792",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","2228625.46",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","296381654",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","2082435.49",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","169821920",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","2228625.46",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","296381654",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","2237614.04",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","1185526616",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Source Counters","Branch Instructions Ratio","%","0.01",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Source Counters","Branch Instructions","inst","5166804",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Source Counters","Branch Efficiency","%","96.63",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","Source Counters","Avg. Divergent Branches","","279.77",
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 67584 excessive sectors (8% of the total 817377 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","8.111"
"0","1165631","python3.10","127.0.0.1","b1_fused","1","7","(256, 1, 1)","(132, 1, 1)","0","9.0","SourceCounters","","","","UncoalescedSharedAccess","OPT","This kernel has uncoalesced shared accesses resulting in a total of 147456 excessive wavefronts (0% of the total 113989536 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","0.1284"
