kernel,arch,dtype,bucket,modules,streams,lengths,units
trimul_outproj_bwd_gate_recompute_triton,sm86,bfloat16,shape_key=8590459674,tm2,token_pair,512,1
trimul_outproj_bwd_gate_recompute_triton,sm86,bfloat16,shape_key=8590983962,tm2,token_pair,512,1
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=2148008730,tm2,token_pair,128,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=2148533018,tm2,token_pair,128,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=4295492378,tm2,token_pair,256,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=4296016666,tm2,token_pair,256,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=6442976026,tm2,token_pair,384,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=6443500314,tm2,token_pair,384,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=8590459674,tm2,token_pair,512,2
trimul_outproj_gemm_gate_triton,sm86,bfloat16,shape_key=8590983962,tm2,token_pair,512,2
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=17594334055769,pairformer_block|triangle_multiplication,token_pair,256,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=17596481539417,triangle_multiplication_bidirectional,token_pair,256,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=17596482063705,pairformer_block|triangle_multiplication,token_pair,256,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=17600777031001,triangle_multiplication_bidirectional,token_pair,256,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=17600778079577,triangle_multiplication,token_pair,256,18
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=17609368014169,triangle_multiplication_bidirectional,token_pair,256,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=26390427077977,pairformer_block|triangle_multiplication,token_pair,384,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=26392574561625,triangle_multiplication_bidirectional,token_pair,384,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=26392575085913,pairformer_block|triangle_multiplication,token_pair,384,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=26396870053209,triangle_multiplication_bidirectional,token_pair,384,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=26396871101785,triangle_multiplication,token_pair,384,18
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=26405461036377,triangle_multiplication_bidirectional,token_pair,384,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=35186520100185,pairformer_block|triangle_multiplication,token_pair,512,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=35188667583833,triangle_multiplication_bidirectional,token_pair,512,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=35188668108121,pairformer_block|triangle_multiplication,token_pair,512,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=35192963075417,triangle_multiplication_bidirectional,token_pair,512,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=35192964123993,triangle_multiplication,token_pair,512,18
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=35201554058585,triangle_multiplication_bidirectional,token_pair,512,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=8798241033561,pairformer_block|triangle_multiplication,token_pair,128,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=8800388517209,triangle_multiplication_bidirectional,token_pair,128,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=8800389041497,pairformer_block|triangle_multiplication,token_pair,128,44
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=8804684008793,triangle_multiplication_bidirectional,token_pair,128,5
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=8804685057369,triangle_multiplication,token_pair,128,18
trimul_outproj_layernorm_gemm_gate_triton,sm86,bfloat16+float32,shape_key=8813274991961,triangle_multiplication_bidirectional,token_pair,128,5
